Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),03/06/24,"SENYO, SAMUEL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,    OH,    44106",,,
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),03/06/24,"TARGOFF, KIMARA L, MD",ASSISTANT PROFESSOR,DIVISION OF PEDIATRIC CARDIOLOGY,DEPARTMENT OF PEDIATRICS,COLUMBIA UNIVERSITY MEDICAL CENTER,"NEW YORK,    NY,    10032",,
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),03/06/24,"WU, HAODI, PHD",ASSISTANT PROFESSOR,VASCULAR MEDICINE INSTITUTE,DIVISION OF CARDIOLOGY,DEPARTMENT OF MEDICINE,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15261",
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),11/01/23,"CAL Y MAYOR-TURNBULL, IRENE, MD",ASSISTANT PROFESSOR,CARDIOVASCULAR RESEARCH INSTITUTE,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK,    NY,    10029",,,
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),11/01/23,"YANG, HUAXIAO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,COLLEGE OF ENGINEERING,UNIVERSITY OF NORTH TEXAS,"DENTON,    TX,    76203",,
[SEP] SPECIAL EMPHASIS PANEL: CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT,ZRG1 CDD - Q (81),11/01/23,"YANG, YING, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR PHARMACOLOGY AND,PHYSIOLOGY,UNIVERSITY OF SOUTH FLORIDA,"TAMPA,    FL,    33612",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"GARDNER, MATTHEW RYAN, PHD",ASSISTANT PROFESSOR,DIVISION OF INFECTIOUS DISEASES,DEPARTMENT OF MEDICINE,EMORY UNIVERSITY,"ATLANTA,    GA,    30329",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"KIM, JINHO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,    NJ,    07030",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"LI, BOWEN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF DRUG DEVELOPMENT,AND DISEASE DIAGNOSTICS,UNIVERSITY OF TORONTO,"TORONTO,    ON,    M5S 3M2",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"LU, YUE, PHD",ASSISTANT PROFESSOR,THE UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    84112",,,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"MCHUGH, KEVIN JAMES, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOENGINEERING,?RICE UNIVERSITY,"HOUSTON,    TX,    77030",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"NATIVIDAD-DIAZ, SYLVIA, PHD",ASSISTANT PROFESSOR,COLLEGE OF ENGINEERING,"METALLURGICAL, MATERIALS & BIOMEDICAL ENGINEERING",THE UNIVERSITY OF TEXAS AT EL PASO,"EL PASO,    TX,    79968",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"PARDI, NORBERT, PHD",ASSISTANT PROFESSOR,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"TARABALLI, FRANCESCA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ORTHOPEDIC SURGERY,CENTER FOR MUSCULOSKELETAL REGENERATION,HOUSTON METHODIST RESEARCH INSTITUTE,"HOUSTON,    TX,    77030",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),07/18/24,"WANG, JING, PHD",ASSISTANT PROFESSOR,COLLEGE OF ENGINEERING,IOWA STATE UNIVERSITY,"AMES,    IA,    50011",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"DEVAUX, PATRICIA, PHD",ASSISTANT PROFESSOR,MAYO FOUNDATION FOR MEDICAL EDUCATION,AND RESEARCH,MAYO CLINIC,"ROCHESTER,    MN,    55905",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"KEELER-KLUNK, ALLISON MAY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,UMASS CHAN MEDICAL SCHOOL,"WORCESTER,    MA,    01655",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"NATIVIDAD-DIAZ, SYLVIA, PHD",ASSISTANT PROFESSOR,COLLEGE OF ENGINEERING,"METALLURGICAL, MATERIALS & BIOMEDICAL ENGINEERING",THE UNIVERSITY OF TEXAS AT EL PASO,"EL PASO,    TX,    79968",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"PARHIZ, HAMIDEH, PHD, PHMD",ASSISTANT PROFESSOR,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"TARABALLI, FRANCESCA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ORTHOPEDIC SURGERY,CENTER FOR MUSCULOSKELETAL REGENERATION,HOUSTON METHODIST RESEARCH INSTITUTE,"HOUSTON,    TX,    77030",,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),03/12/24,"WANG, JING, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMICAL & BIOLOGICAL ENGINEERING,IOWA STATE UNIVERSITY,"AMES,    IA,    50011",,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),11/14/23,"DEVAUX, PATRICIA, PHD",ASSISTANT PROFESSOR,MAYO CLINIC,"ROCHESTER,    MN,    55905",,,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),11/14/23,"LU, YUE, PHD",ASSISTANT PROFESSOR,THE UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    84112",,,,
[SEP] NUCLEIC ACID THERAPEUTIC DELIVERY (NATD),ZRG1 BBBT - X (81),11/14/23,"PARHIZ, HAMIDEH, PHD, PHMD",ASSISTANT PROFESSOR,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA,    PA,    19104",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"BATEUP, HELEN S, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR AND CELL BIOLOGY,HELEN WILLS NEUROSCIENCE INSTITUTE,"UNIVERSITY OF CALIFORNIA, BERKELEY","BERKELEY,    CA,    94720",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"BENDER, KEVIN J, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,CENTER FOR INTEGRATIVE NEUROSCIENCE,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO,    CA,    94158",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"CHAO, HSIAO-TUAN, MD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,DIVISION OF NEUROLOGY AND,DEVELOPMENTAL NEUROSCIENCE,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,    TX,    77030",
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"GIUSTI, PAOLA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,SCHOOL OF MEDICINE,UNIVERSITY OF FLORIDA HEALTH,"GAINESVILLE,    FL,    32610",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"GLAUSIER, JILL RENEE', PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,,    PA,    15213",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"JIN, XIN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,SCRIPPS RESEARCH INSTITUTE,"LA JOLLA,    CA,    92103",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),06/27/24,"QIN, LUYE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF,BASIC BIOMEDICAL SCIENCES,SANFORD SCHOOL OF MEDICINE,UNIVERSITY OF SOUTH DAKOTA,"VERMILLIOM,    SD,    57069",
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"CHAO, HSIAO-TUAN, MD, PHD",ASSISTANT PROFESSOR,DIVISION OF NEUROLOGY AND,DEVELOPMENTAL NEUROSCIENCE,DEPARTMENT OF PEDIATRICS,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,    TX,    77030",
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"COCAS, LAURA A, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"SAN FRANCISCO,    CA,    941582324",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"GLAUSIER, JILL R, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15213",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),03/14/24,"LIZARRAGA, SOFIA BEATRIZ, PHD",ASSISTANT PROFESSOR,"DEPARTMENT OF MOLECULAR BIOLOGY,",CELL BIOLOGY AND BIOCHEMISTRY,BROWN UNIVERSITY,"PROVIDENCE,    RI,    02912",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"AMENT, SETH ABRAMS, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND BALTIMORE,"BALTIMORE,    MD,    21201",,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"LIZARRAGA, SOFIA BEATRIZ, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,UNIVERSITY OF SOUTH CAROLINA,"COLUMBIA,    SC,    29208",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"PEIXOTO, RUI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,"PITTSBURGH,    PA,    15213",,,
[SEP] PAR PANEL: THE CELLULAR AND MOLECULAR BIOLOGY OF COMPLEX BRAIN DISORDERS,ZRG1 BN - P (57),11/02/23,"SPARKS, KALLY C, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,COLUMBIA UNIVERSITY,"NEW YORK,    NY,    10032",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"ARGYELAN, MIKLOS, MD",ASSISTANT PROFESSOR,BIOELECTRONIC MEDICINE FOR NEUROPSYCHIATRY,DISORDERS,"INSTITUTE OF BEHAVIORAL SCIENCE, FEINSTEIN",INSTITUTES FOR MEDICAL RESEARCH,"GLEN OAK,    NY,    11004",
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"EL ZAKLIT, JOSETTE, PHD",ASSISTANT PROFESSOR,ELECTRICAL AND BIOMEDICAL ENGINEERING,"UNIVERSITY OF NEVADA, RENO","RENO,    NV,    89557",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"GANZER, PATRICK D, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF MIAMI,"MIAMI,    FL,    33136",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"GOMEZ, LUIS JAVIER, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ELECTRICAL AND,COMPUTER ENGINEERING,PURDUE UNIVERSITY,"WEST LAFAYETTE,    IN,    47906",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"KIM, JEONGCHUL, PHD",ASSISTANT PROFESSOR,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM,    NC,    27104",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"PARK, JOONGKYU, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,DEPARTMENT OF NEUROLOGY,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,"DETROIT,    MI,    48201",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),06/13/24,"SINGH, ARUN, PHD",ASSISTANT PROFESSOR,DIVISION OF BASIC BIOMEDICAL SCIENCES,UNIVERSITY OF SOUTH DAKOTA,"VERMILLION,    SD,    57069",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"PILLAY, SARA B, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,DIVISION OF NEUROPSYCHOLOGY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE,    WI,    53226",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),02/23/24,"SINGH, ARUN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BASIC BIOMEDICAL SCIENCES,UNIVERSITY OF SOUTH DAKOTA,"VERMILLION,    SD,    57069",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"DAVIS, SIMON W, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,CENTER FOR COGNITIVE NEUROSCIENCE,DUKE UNIVERSITY,"DURHAM,    NC,    27708",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"FISHER, JONATHAN A.N., PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSIOLOGY,NEW YORK MEDICAL COLLEGE,"VALHALLA,    NY,    10595",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"GANZER, PATRICK D, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF MIAMI,"MIAMI,    FL,    33136",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"GOMEZ, LUIS JAVIER, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ELECTRICAL AND,COMPUTER ENGINEERING,PURDUE UNIVERSITY,"WEST LAFAYETTE,    IN,    47906",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"LEGON, WYNN, PHD",ASSISTANT PROFESSOR,FRALIN BIOMEDICAL RESEARCH INSTITUTE,SCHOOL OF NEUROSCIENCE,VIRGINIA TECH,"ROANOKE,    VA,    24016",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"MORIE, KRISTEN PAULA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,YALE UNIVERSITY SCHOOL OF MEDICINE,"NEW HAVEN,    CT,    06501",,,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"RAO, SIYUAN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,COLLEGE OF ENGINEERING,UNIVERSITY OF MASSACHUSETTS AMHERST,"AMHERST,    MA,    01003",,
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"SHI, CHENGZHI, PHD",ASSISTANT PROFESSOR,COLLEGE OF ENGINEERING,GEORGE W. WOODRUFF SCHOOL OF,MECHANICAL ENGINEERING,GEORGIA INSTITUTE OF TECHNOLOGY,"ATLANTA,    GA,    30332",
[SEP] SPECIAL TOPICS: NONINVASIVE NEUROMODULATION AND NEUROIMAGING TECHNOLOGIES,ZRG1 NV - Q (91),10/05/23,"SZABLOWSKI, JERZY OLGIERD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOENGINEERING,RICE UNIVERSITY,"HOUSTON,    TX,    77005",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"HODES, GEORGIA E, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,VIRGINIA POLYTECHNIC INSTITUTE,AND STATE UNIVERSITY,"BLACKSBURG,    VA,    24060",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"HWANG, JEE-YEON, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND NEUROSCIENCE,SCHOOL OF MEDICINE,CREIGHTON UNIVERSITY,"OMAHA,    NE,    68178",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"MCCULLAGH, ELIZABETH ANNE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF INTEGRATIVE BIOLOGY,UNIVERSITY OF OKLAHOMA,"STILLWATER,    OK,    74078",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),06/29/23,"PAEZ, PABLO MARTIN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND TOXICOLOGY,JACOBS SCHOOL OF MEDICINE AND BIOMEDICAL SCIENCES,UNIVERSITY AT BUFFALO,"BUFFALO,    NY,    14203",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"FAKIRA, AMANDA KATHLEEN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL SCIENCES,COOPER MEDICAL SCHOOL,ROWAN UNIVERSITY,"CAMDEN,    NJ,    08003",,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"KRISHNAN, KEERTHI, PHD",ASSISTANT PROFESSOR,"DEPARTMENT OF BIOCHEMISTRY, CELLULAR",AND MOLECULAR BIOLOGY,COLLEGE OF ARTS AND SCIENCES,UNIVERSITY OF TENNESSEE,"KNOXVILLE,    TN,    37996",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"MCCULLAGH, ELIZABETH ANNE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF INTEGRATIVE BIOLOGY,OKLAHOMA STATE UNIVERSITY,"STILLWATER,    OK,    74078",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"ST. LEGER, ANTHONY J, PHD",ASSISTANT PROFESSOR,DEPARTMENTS OF OPHTHALMOLOGY,AND IMMUNOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15213",
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),03/09/23,"ZHANG, QI, PHD",ASSISTANT PROFESSOR,FAU ADVANCED CELL IMAGING CORE,FLORIDA ATLANTIC UNIVERSITY,"JUPITER,    FL,    33458",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"MCCULLAGH, ELIZABETH ANNE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF INTEGRATIVE BIOLOGY,OKLAHOMA STATE UNIVERSITY,"STILLWATER,    OK,    74078",,,
[SEP] NEUROSCIENCE AREA GRANT APPLICATIONS,ZRG1 BN - R (86),10/26/22,"WESTMARK, CARA JEAN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,UNIVERSITY OF WISCONSIN-MADISON,"MADISON,    WI,    53706",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"GREINEDER, COLIN FRED, MD, PHD",ASSISTANT PROFESSOR,UNIVERSITY OF MICHIGAN,"ANN ARBOR,    MI,    48109",,,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"VESOULIS, ZACHARY ANDREW, MD",ASSISTANT PROFESSOR,"DEPARTMENT OF PEDIATRICS, NEWBORN MEDICINE",WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,IN ST. LOUIS,"ST. LOUIS,    MO,    63110",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),06/25/24,"ZIERDEN-SHININGER, HANNAH CHRISTINE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMICAL & BIOMOLECULAR ENGINEERING,UNIVERSITY OF MARYLAND COLLEGE PARK,"COLLEGE PARK,    MD,    20742",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"BULMAN, ZACKERY P, PHMD",ASSISTANT PROFESSOR,COLLEGE OF PHARMACY - PHARMACY PRACTICE,"UNIVERSITY OF ILLINOIS, CHICAGO","CHICAGO,    IL,    60612",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"COLES, LISA D, PHD",ASSISTANT PROFESSOR,CLINICAL PHARMACOLOGY AND PHARMACOMETRICS,COLLEGE OF PHARMACY,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS,    MN,    55455",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"LEI, JUN, MD, PHD",ASSISTANT PROFESSOR,"OBSTETRICS, GYNECOLOGY AND REPRODUCTIVE SCIENCES",SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE,    MD,    21201",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"VORKAS, CHARLES KYRIAKOS, MD",ASSISTANT PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,DIVISION OF INFECTIOUS DISEASES,STONY BROOK UNIVERSITY,"STONY BROOK,    NY,    117948153",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),02/28/24,"YOUNG, MELISSA FOX, PHD",ASSISTANT PROFESSOR,HUBERT DEPARTMENT OF GLOBAL HEALTH,EMORY UNIVERSITY,"ATLANTA,    GA,    30322",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"DESLOUCHES, BERTHONY, MD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ENVIRONMENTAL,AND OCCUPATIONAL HEALTH,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,,    PA,    15261",,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"OYLER, DOUGLAS, PHMD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACY PRACTICE AND SCIENCE,UNIVERSITY OF KENTUCKY,"LEXINGTON,    KY,    40508",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"REN, HONGXIA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,INDIANA UNIVERSITY,"INDIANAPOLIS,    IN,    46202",,,
[SEP] ADVANCING THERAPEUTICS,ZRG1 MCST - M (81),10/17/23,"SUN, WUJIN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SYSTEMS ENGINEERING,VIRGINIA TECH,"BLACKSBURG,    VA,    24061",,,
[SEP] PAR PANEL: RESEARCH ON CURRENT TOPICS IN ALZHEIMER'S DISEASE AND ITS RELATED DEMENTIAS,ZRG1 AN - Q (55),06/13/24,"FORTIN, JESSICA, DVM, PHD",ASSISTANT PROFESSOR (TENURE-TRACK),DEPARTMENT OF BASIC MEDICAL SCIENCES,COLLEGE OF VETERINARY MEDICINE,PURDUE UNIVERSITY,"WEST LAFAYETTE,    IN,    47907",,
