Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,06/29/22 -,"BAKER, TRACYL,  PHD",PROFESSOR,DEPARTMENT OF COMPARATIVE BIOSCIENCES,SCHOOL OF VETERINARY MEDICINE,UNIVERSITY OF WISCONSIN,"MADISON, WI, 53706",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,02/24/22 -,"BAKER, TRACYL,  PHD",PROFESSOR,DEPARTMENT OF COMPARATIVE BIOSCIENCES,SCHOOL OF VETERINARY MEDICINE,UNIVERSITY OF WISCONSIN,"MADISON, WI, 53706",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/07/21 -,"BAKER, TRACYL,  PHD",PROFESSOR,DEPARTMENT OF COMPARATIVE BIOSCIENCES,SCHOOL OF VETERINARY MEDICINE,UNIVERSITY OF WISCONSIN,"MADISON, WI, 53706",,
BEHAVIORAL GENETICS AND EPIDEMIOLOGY STUDY SECTION,BGES,06/22/22 -,"BAKIAN, AMANDA,  PHD*",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,"SALT LAKE CITY, UT, 84103",,,
BEHAVIORAL GENETICS AND EPIDEMIOLOGY STUDY SECTION,BGES,02/08/22 -,"BAKIAN, AMANDA,  PHD*",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,"SALT LAKE CITY, UT, 84103",,,
BEHAVIORAL GENETICS AND EPIDEMIOLOGY STUDY SECTION,BGES,10/19/21 -,"BAKIAN, AMANDA,  PHD*",RESEARCH ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,"SALT LAKE CITY, UT, 84103",,,
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,06/27/22 -,"BAKKENIST, CHRISTOPHERJ.,  PHD",PROFESSOR,JULIUS PAUL AND FREEDA GREENBERGER CHAIR IN,RADIATION ONCOLOGY RESEARCH,DEPARTMENT OF RADIATION ONCOLOGY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15213",
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,02/14/22 -,"BAKKENIST, CHRISTOPHERJ.,  PHD",PROFESSOR,JULIUS PAUL AND FREEDA GREENBERGER CHAIR IN,RADIATION ONCOLOGY RESEARCH,DEPARTMENT OF RADIATION ONCOLOGY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15213",
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,10/18/21 -,"BAKKENIST, CHRISTOPHERJ.,  PHD",PROFESSOR,JULIUS PAUL AND FREEDA GREENBERGER CHAIR IN,RADIATION ONCOLOGY RESEARCH,DEPARTMENT OF RADIATION ONCOLOGY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15213",
CLINICAL NEUROSCIENCE AND NEURODEGENERATION STUDY SECTION,CNN,10/18/22 -,"BAKKER, ARNOLD,  PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF PSYCHIATRY AND BEHAVIORAL SCIENCES,AND NEUROLOGY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 21287",,
HUMAN COMPLEX MENTAL FUNCTION STUDY SECTION,HCMF,06/16/22 -,"BAKKER, ARNOLD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,DEPARTMENT OF NEUROLOGY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 21287",,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,10/20/22 -,"BALAGURUNATHAN, YOGANAND,  PHD*",ASSISTANT MEMBER,DEPARTMENT OF MACHINE LEARNING,H LEE MOFFITT CANCER CENTER,"TAMPA, FL, 33612",,,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,11/15/21 -,"BALAN, IVANC,  PHD*",RESEARCH PROFESSOR,DEPARTMENT OF BEHAVIORAL SCIENCE AND,SOCIAL MEDICINE,COLLEGE OF MEDICINE,FLORIDA STATE UNIVERSITY,"TALLAHASSEE, FL, 32310",
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/18/22 -,"BALASUBRAMANIAN, BIJALA,  PHD",PROFESSOR,"DEPARTMENT OF EPIDEMIOLOGY,  HUMAN GENETICS",SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"DALLAS, TX, 75207",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,06/08/22 -,"BALASUBRAMANIAN, BIJALA,  PHD",PROFESSOR,"DEPARTMENT OF EPIDEMIOLOGY,  HUMAN GENETICS",SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"DALLAS, TX, 75207",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,02/15/22 -,"BALASUBRAMANIAN, BIJALA,  PHD",PROFESSOR,"DEPARTMENT OF EPIDEMIOLOGY,  HUMAN GENETICS",SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"DALLAS, TX, 75207",,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,03/17/22 -,"BALASUBRAMANIAN, RAJI,  DSC",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOSTATISTICS AND EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH AND HEALTH SCIENCES,UNIVERSITY OF MASSACHUSETTS,"AMHERST, MA, 01003",,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,11/15/21 -,"BALASUBRAMANIAN, RAJI,  DSC",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOSTATISTICS AND EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH AND HEALTH SCIENCES,UNIVERSITY OF MASSACHUSETTS,"AMHERST, MA, 01003",,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,02/17/22 -,"BALCHANDANI, PRITI,  PHD",PROFESSOR,DEPARTMENTS OF RADIOLOGY AND NEUROSCIENCE,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,,
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,06/09/22 -,"BALDAN, ANGEL,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,CENTER FOR CARDIOVASCULAR RESEARCH,SCHOOL OF MEDICINE,SAINT LOUIS UNIVERSITY,"ST. LOUIS, MO, 63104",
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,02/10/22 -,"BALDAN, ANGEL,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,CENTER FOR CARDIOVASCULAR RESEARCH,SCHOOL OF MEDICINE,SAINT LOUIS UNIVERSITY,"ST. LOUIS, MO, 63104",
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,06/14/22 -,"BALDUINI, ALESSANDRA,  MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,TUFTS UNIVERSITY,"MEDFORD, MA, 02155",,,
CELLULAR AND MOLECULAR BIOLOGY OF GLIA STUDY SECTION,CMBG,10/13/22 -,"BALDWIN, KATHERINETHERESE,  PHD",ASSOCIATED FACULTY LABS,DUKE NEUROBIOLOGY,DUKE UNIVERSITY,"DURHAM, NC, 27710",,,
NEUROGENESIS AND CELL FATE STUDY SECTION,NCF,10/12/22 -,"BALDWIN, KRISTINKAY,  PHD",PROFESSOR,DEPARTMENT OF GENETICS AND DEVELOPMENT,COLUMBIA UNIVERSITY IRVING MEDICAL CENTER,"NEW YORK, NY, 10032",,,
NEUROGENESIS AND CELL FATE STUDY SECTION,NCF,02/09/22 -,"BALDWIN, KRISTINKAY,  PHD",PROFESSOR,DEPARTMENT OF GENETICS AND DEVELOPMENT,COLUMBIA UNIVERSITY IRVING MEDICAL CENTER,"NEW YORK, NY, 10032",,,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,10/13/21 -,"BALE, TRACYL,  PHD*",PROFESSOR,"DIRECTOR,  CENTER FOR EPIGENETIC RESEARCH IN",CHILD HEALTH AND BRAIN DEVELOPMENT,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,"BALTIMORE, MD, 21201",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,06/16/22 -,"BALEMBA, ONESMOBEGIRA,  PHD*",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,UNIVERSITY OF IDAHO,"MOSCOW, ID, 83844",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,10/11/22 -,"BALENTINE, COURTNEYJ,  MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF ENDOCRINE SURGERY,UNIVERSITY OF WISCONSIN MADISON,"MADISON, WI, 53706",,,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,02/17/22 -,"BALIGA, PRABHAKARK,  MD*",PROFESSOR,DEPARTMENT OF SURGERY,MEDICAL UNIVERSITY OF SOUTH CAROLINA,"CHARLESTON, SC, 29425",,,
MECHANISMS OF CANCER THERAPEUTICS - 1 STUDY SECTION,MCT1,10/18/21 -,"BALKO, JUSTIN M,  PHARM D,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,VANDERBILT INGRAM CANCER CENTER,VANDERBILT UNIVERSITY,"NASHVILLE, TN, 37232",,
"HYPERSENSITIVITY, AUTOIMMUNE, AND IMMUNE-MEDIATED DISEASES STUDY SECTION",HAI,10/21/21 -,"BALLESTEROS-TATO, ANDRE,  PHD*",ASSOCIATE PROFESSOR OF MEDICINE,DIVISION OF CLINICAL IMMUNOLOGY AND RHEUMATOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
"LUNG INJURY, REPAIR, AND REMODELING STUDY SECTION",LIRR,02/22/22 -,"BALLINGER, MEGANN,  PHD*",ASSISTANT PROFESSOR,"DEPARTMENT OF PULMONARY,  ALLERGY, ","CRITICAL CARE,  AND SLEEP MEDICINE",OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,06/02/22 -,"BALLMAN, KARLAV,  PHD",PROFESSOR AND  DIVISION CHIEF,DIVISION OF BIOSTATISTICS,DEPARTMENT OF POPULATION HEALTH SCIENCES,WEILL CORNELL MEDICAL COLLEGE,"NEW YORK, NY, 10065",,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,02/03/22 -,"BALLMAN, KARLAV,  PHD",PROFESSOR AND  DIVISION CHIEF,DIVISION OF BIOSTATISTICS,DEPARTMENT OF POPULATION HEALTH SCIENCES,WEILL CORNELL MEDICAL COLLEGE,"NEW YORK, NY, 10065",,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,10/07/21 -,"BALLMAN, KARLAV,  PHD",PROFESSOR AND  DIVISION CHIEF,DIVISION OF BIOSTATISTICS,DEPARTMENT OF POPULATION HEALTH SCIENCES,WEILL CORNELL MEDICAL COLLEGE,"NEW YORK, NY, 10065",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,03/03/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"CANCER, HEART, AND SLEEP EPIDEMIOLOGY A STUDY SECTION",CHSA,06/27/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"CANCER, HEART, AND SLEEP EPIDEMIOLOGY A STUDY SECTION",CHSA,02/24/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"CANCER, HEART, AND SLEEP EPIDEMIOLOGY A STUDY SECTION",CHSA,10/28/21 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,02/03/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,10/07/21 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"NEUROLOGICAL, AGING AND MUSCULOSKELETAL EPIDEMIOLOGY STUDY SECTION",NAME,06/08/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"NEUROLOGICAL, AGING AND MUSCULOSKELETAL EPIDEMIOLOGY STUDY SECTION",NAME,02/09/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTE OF HEALTH,"BETHESDA, MD, 20892",,,
"CANCER, HEART, AND SLEEP EPIDEMIOLOGY B STUDY SECTION",CHSB,07/13/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
"REPRODUCTIVE, PERINATAL AND PEDIATRIC HEALTH STUDY SECTION",RPPH,10/12/22 -,"BALOGUN, OLIVIAYVONNE DAMILOLA ADESEWA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
SYNTHETIC AND BIOLOGICAL CHEMISTRY B STUDY SECTION,SBCB,10/13/22 -,"BALSKUS, EMILYPATRICIA,  PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND CHEMICAL BIOLOGY,HARVARD UNIVERSITY,"CAMBRIDGE, MA, 02138",,,
SYNTHETIC AND BIOLOGICAL CHEMISTRY B STUDY SECTION,SBCB,06/23/22 -,"BALSKUS, EMILYPATRICIA,  PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY AND CHEMICAL BIOLOGY,HARVARD UNIVERSITY,"CAMBRIDGE, MA, 02138",,,
BRAIN INJURY AND NEUROVASCULAR PATHOLOGIES STUDY SECTION,BINP,06/16/22 -,"BALTAN, SELVA,  MD,  PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF ANESTHESIOLOGY AND,PERI-OPERATIVE MEDICINE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND, OR, 97239",,
BRAIN INJURY AND NEUROVASCULAR PATHOLOGIES STUDY SECTION,BINP,02/17/22 -,"BALTAN, SELVA,  MD,  PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF ANESTHESIOLOGY AND,PERI-OPERATIVE MEDICINE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND, OR, 97239",,
GENE AND DRUG DELIVERY SYSTEMS STUDY SECTION,GDD,06/13/22 -,"BALYASNIKOVA, IRINA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
GENE AND DRUG DELIVERY SYSTEMS STUDY SECTION,GDD,10/25/21 -,"BALYASNIKOVA, IRINA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,06/30/22 -,"BAMIDELE, ADEBOWALEO,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,MAYO CLINIC COLLEGE OF MEDICINE,"ROCHESTER, MN, 55902",,,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,07/05/22 -,"BANASZYNSKI, LAURA,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,CHILDREN’S MEDICAL CENTER RESEARCH INSTITUTE,GREEN CENTER FOR REPRODUCTIVE BIOLOGY SCIENCES,UT SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,02/22/22 -,"BANASZYNSKI, LAURA,  PHD*",ASSISTANT PROFESSOR,GREEN CENTER FOR REPRODUCTIVE BIOLOGY SCIENCES,CHILDREN’S MEDICAL CENTER RESEARCH INSTITUTE,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,UT SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,10/20/22 -,"BANDEIRA, NUNO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF COMPUTER SCIENCE,AND ENGINEERING,SCHOOL OF PHARMACY AND PHARMACEUTICAL SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,02/10/22 -,"BANDEIRA, NUNO,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF COMPUTER SCIENCE,AND ENGINEERING,SCHOOL OF PHARMACY AND PHARMACEUTICAL SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,06/21/22 -,"BANDYOPADHYAY, AMIT,  PHD",PROFESSOR,SCHOOL OF MECHANICAL AND MATERIALS ENGINEERING,WASHINGTON STATE UNIVERSITY,"PULLMAN, WA, 99164",,,
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,02/22/22 -,"BANDYOPADHYAY, AMIT,  PHD",PROFESSOR,SCHOOL OF MECHANICAL AND MATERIALS ENGINEERING,WASHINGTON STATE UNIVERSITY,"PULLMAN, WA, 99164",,,
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,10/12/21 -,"BANDYOPADHYAY, AMIT,  PHD",PROFESSOR,SCHOOL OF MECHANICAL AND MATERIALS ENGINEERING,WASHINGTON STATE UNIVERSITY,"PULLMAN, WA, 99164",,,
EMERGING IMAGING TECHNOLOGIES AND APPLICATIONS STUDY SECTION,EITA,02/24/22 -,"BANE, OCTAVIA,  PHD*",ASSISTANT PROFESSOR,THE BIOMEDICAL ENGINEERING AND IMAGING INSTITUTE,DEPARTMENT OF RADIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,06/23/22 -,"BANEGAS, MATTHEW P,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF RADIATION MEDICINE,AND APPLIED SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92037",,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,10/06/22 -,"BANKS, MATTHEW I,  PHD",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF WISCONSIN-MADISON,"MADISON, WI, 53706",,,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,06/15/22 -,"BANKS, MATTHEW I,  PHD",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF WISCONSIN-MADISON,"MADISON, WI, 53706",,,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,02/16/22 -,"BANKS, MATTHEW I,  PHD",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF WISCONSIN-MADISON,"MADISON, WI, 53706",,,
NEUROBIOLOGY OF MOTIVATED BEHAVIOR STUDY SECTION,NMB,11/04/21 -,"BANKS, MATTHEW L,  PHMD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND TOXICOLOGY,VIRGINIA COMMONWEALTH UNIVERSITY,"RICHMOND, VA, 23298",,,
AGING SYSTEMS AND GERIATRICS STUDY SECTION,ASG,03/03/22 -,"BANKS, WILLIAM A,  MD*",PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,DIVISION OF GERONTOLOGY AND GERIATRIC MEDICINE,UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE,"SEATTLE, WA, 98108",,
BRAIN INJURY AND NEUROVASCULAR PATHOLOGIES STUDY SECTION,BINP,06/16/22 -,"BANKS, WILLIAM A,  MD*",PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,DIVISION OF GERONTOLOGY AND GERIATRIC MEDICINE,UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE,"SEATTLE, WA, 98108",,
HIV COINFECTIONS AND HIV ASSOCIATED CANCERS STUDY SECTION,HCAC,03/24/22 -,"BANSAL, ANJU,  PHD*",ASSOCIATE PROFESSOR,DIVISION OF INFECTIOUS DISEASES,DEPARTMENT OF MEDICINE,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,03/29/22 -,"BANSAL, NISHA,  MD*",ASSOCIATE PROFESSOR,DIVISION OF NEPHROLOGY,KIDNEY RESEARCH INSTITUTE,UNIVERSITY OF WASHINGTON,"SEATTLE, WA, 98104",,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,10/11/22 -,"BANSAL, RAVI,  PHD*",PROFESSOR,DEPARTMENT OF RESARCH PEDIATRICS,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",,,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,03/03/22 -,"BANSAL, SHWETA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGY,GEORGETOWN COLLEGE,GEORGETOWN UNIVERSITY,"WASHINGTON, DC, 20057",,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY STUDY SECTION,DMP,10/17/22 -,"BAO, SHIDENG,  PHD",FULL STAFF (PROFESSOR),DEPARTMENT OF CANCER BIOLOGY,"DIRECTOR,  CENTER FOR CANCER STEM CELL RESEARCH",LERNER RESEARCH INSTITUTE,CLEVELAND CLINIC,"CLEVELAND, OH, 44195",
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD C STUDY SECTION,MRAC,06/14/22 -,"BAO, ZHIRONG,  PHD",MEMBER,DEVELOPMENTAL BIOLOGY PROGRAM,SLOAN KETTERING INSTITUTE FOR CANCER RESEARCH,"NEW YORK, NY, 10065",,,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD C STUDY SECTION,MRAC,03/03/22 -,"BAO, ZHIRONG,  PHD",MEMBER,DEVELOPMENTAL BIOLOGY PROGRAM,SLOAN KETTERING INSTITUTE FOR CANCER RESEARCH,"NEW YORK, NY, 10065",,,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD C STUDY SECTION,MRAC,11/01/21 -,"BAO, ZHIRONG,  PHD",MEMBER,DEVELOPMENTAL BIOLOGY PROGRAM,SLOAN KETTERING INSTITUTE FOR CANCER RESEARCH,"NEW YORK, NY, 10065",,,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,03/10/22 -,"BAR, KATHARINEJ,  MD",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
HIV IMMUNOPATHOGENESIS AND VACCINE DEVELOPMENT STUDY SECTION,HIVD,11/15/21 -,"BAR, KATHARINEJ,  MD",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/07/21 -,"BARABUTIS, NEKTARIOS,  PHD*",ASSISTANT PROFESSOR,DIVISION OF PHARMACOLOGY,COLLEGE OF PHARMACY,UNIVERSITY OF LOUISIANA MONROE,"MONROE, LA, 71201",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 -,"BARAN, BENGI,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL AND BRAIN SCIENCES,IOWA NEUROSCIENCE INSTITUTE,"IOWA CITY, IA, 52242",,,
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,10/20/22 -,"BARB, ADAMWESLEY,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR BIOLOGY,UNIVERSITY OF GEORGIA,"ATHENS, GA, 30602",,
HUMAN STUDIES OF DIABETES AND OBESITY STUDY SECTION,HSDO,10/20/22 -,"BARBERIO, MATTHEW,  MA,  PHD,  BS*",ASSISTANT PROFESSOR,DEPARTMENT OF EXERCISE AND NUTRITION SCIENCES,THE MILKEN INSTITUTE SCHOOL OF PUBLIC HEALTH,GEORGE WASHINGTON UNIVERSITY,"WASHINGTON, DC, 20052",,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,10/20/22 -,"BARBIERI, CHRISTOPHERE,  MD,  PHD",PETER M. SACERDOTE DISTINGUISHED ASSOCIATE PROFESSOR,DEPARTMENTS OF UROLOGY AND,CELL AND DEVELOPMENTAL BIOLOGY,WEILL CORNELL MEDICAL COLLEGE,"NEW YORK, NY, 10065",,
