Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,2/9/2023,"PISTON, DAVIDW,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,2/9/2023,"JERNIGAN, NIKKIL,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE, NM, 87131",,
NEUROTOXICOLOGY AND ALCOHOL STUDY SECTION,NAL,2/16/2023,"PARNELL, SCOTT,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,BOWLES CENTER FOR ALCOHOL STUDIES,UNIVERSITY OF NORTH CAROLINA,"CHAPEL HILL, NC, 27599",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,2/16/2023,"CARLSTEN CHRISTIANSON, JULIEA,  PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,2/23/2023,"MAJOR, MICHAELBENJAMIN,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"SAINT LOUIS, MO, 63110",,,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,6/8/2023,"HANTMAN, ADAMW,  PHD",ASSOCIATE PROFESSOR AND EDWARD R. PERL INVESTIGATOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL, NC, 27588",,
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,6/8/2023,"PISTON, DAVIDW,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,,
MOLECULAR GENETICS STUDY SECTION,MG,6/14/2023,"DJURANOVIC, SERGEJ,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,6/15/2023,"CARLSTEN CHRISTIANSON, JULIEA,  PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,6/22/2023,"MAJOR, MICHAELBENJAMIN,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"SAINT LOUIS, MO, 63110",,,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,10/6/2022,"HANTMAN, ADAMW,  PHD",ASSOCIATE PROFESSOR AND EDWARD R. PERL INVESTIGATOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL, NC, 27588",,
CELLULAR AND MOLECULAR BIOLOGY OF GLIA STUDY SECTION,CMBG,10/13/2022,"BALDWIN, KATHERINETHERESE,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL, NC, 27599",,,
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,10/13/2022,"PISTON, DAVIDW,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,10/13/2022,"CARLSTEN CHRISTIANSON, JULIEA,  PHD",PROFESSOR AND VICE CHAIR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,10/20/2022,"MAJOR, MICHAELBENJAMIN,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,WASHINGTON UNIVERSITY,"SAINT LOUIS, MO, 63110",,,
MOLECULAR GENETICS STUDY SECTION,MG,10/25/2022,"DJURANOVIC, SERGEJ,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,
HEPATOBILIARY PATHOPHYSIOLOGY STUDY SECTION,HBPP,10/27/2022,"SNIDER, NATASHAT,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,"UNIVERSITY OF NORTH CAROLINA,  CHAPEL HILL","CHAPEL HILL, NC, 27599",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/27/2022,"JERNIGAN, NIKKIL,  PHD",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE, NM, 87131",,
NEUROGENESIS AND CELL FATE STUDY SECTION,NCF,2/9/2023,"EBERT, ALLISOND,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL BIOLOGY, ",NEUROBIOLOGY AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
NEUROGENESIS AND CELL FATE STUDY SECTION,NCF,6/8/2023,"EBERT, ALLISOND,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL BIOLOGY, ",NEUROBIOLOGY AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
NEUROGENESIS AND CELL FATE STUDY SECTION,NCF,10/12/2022,"EBERT, ALLISOND,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL BIOLOGY, ",NEUROBIOLOGY AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
MOLECULAR GENETICS STUDY SECTION,MG,6/14/2023,"SCHMIDT, KRISTINA,  PHD",PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  MICROBIOLOGY",AND MOLECULAR BIOLOGY,UNIVERSITY OF SOUTH FLORIDA,"TAMPA, FL, 33620",,
MOLECULAR GENETICS STUDY SECTION,MG,10/25/2022,"SCHMIDT, KRISTINA,  PHD",PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  MICROBIOLOGY",AND MOLECULAR BIOLOGY,UNIVERSITY OF SOUTH FLORIDA,"TAMPA, FL, 33620",,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,2/7/2023,"LOU, XUELIN,  MD,  PHD*",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  NEUROBIOLOGY",AND ANATOMY,"DIRECTOR,  ADVANCED CELL IMAGING CORE (ACIC)",MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,2/9/2023,"LINK, BRIANA,  PHD",PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  NEUROBIOLOGY",AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,6/8/2023,"LINK, BRIANA,  PHD",PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  NEUROBIOLOGY",AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION,DMPA,6/29/2023,"MARCHANT, JONATHANS,  PHD*",PROFESSOR AND CHAIR,"DEPARTMENT OF CELL BIOLOGY,  NEUROBIOLOGY",AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,10/17/2022,"LINK, BRIANA,  PHD",PROFESSOR,"DEPARTMENT OF CELL BIOLOGY,  NEUROBIOLOGY",AND ANATOMY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,
PATHOBIOLOGY OF KIDNEY DISEASE STUDY SECTION,PBKD,6/21/2023,"YODER, BRADLEYK.,  PHD*",PROFESSOR,DEPARTMENT OF CELL DEVELOPMENTAL AND,INTERACTIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,SCHOOL OF MEDICINE,"BIRMINGHAM, AL, 35294",
MACROMOLECULAR STRUCTURE AND FUNCTION B STUDY SECTION,MSFB,10/11/2022,"CUELLO, LUISGONZALO,  PHD*",PROFESSOR,DEPARTMENT OF CELL PHYSIOLOGY,AND MOLECULAR BIOPHYSICS,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,"LUBBOCK, TX, 79430",,
MECHANISMS OF CANCER THERAPEUTICS A STUDY SECTION,MCTA,10/24/2022,"TYNER, JEFFREYWALLACE,  PHD*",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENT AND CANCER BIOLOGY","PROGRAM LEADER,  TRANSLATIONAL ONCOLOGY PROGRAM",KNIGHT CANCER INSTITUTE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND, OR, 97239",
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,2/9/2023,"HJELMELAND, ANITA,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
DEVELOPMENT - 1 STUDY SECTION,DEV1,2/14/2023,"MLODZIK, MAREK,  PHD",PROFESSOR AND CHAIR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
DEVELOPMENT - 2 STUDY SECTION,DEV2,6/5/2023,"MLODZIK, MAREK,  PHD*",PROFESSOR AND CHAIR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
DEVELOPMENT - 1 STUDY SECTION,DEV1,6/8/2022,"MLODZIK, MAREK,  PHD",PROFESSOR AND CHAIR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,6/8/2023,"HJELMELAND, ANITA,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
CELLULAR SIGNALING AND REGULATORY SYSTEMS STUDY SECTION,CSRS,9/26/2022,"SOKOL, SERGEI,  PHD*",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,10/13/2022,"HJELMELAND, ANITA,  PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
DEVELOPMENT - 1 STUDY SECTION,DEV1,10/20/2022,"MLODZIK, MAREK,  PHD",PROFESSOR AND CHAIR,"DEPARTMENT OF CELL,  DEVELOPMENTAL",AND REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,2/23/2023,"HARRINGTON, LAURIEELLEN,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND",INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,6/22/2023,"HARRINGTON, LAURIEELLEN,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND",INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,10/13/2022,"SHERMAN, MARAH.,  PHD*",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND",CANCER BIOLOGY,SCHOOL OF MEDICINE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND, OR, 97201",
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/27/2022,"CHEN, YA-WEN,  PHD*",ASSISTANT PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND",REGENERATIVE BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 10029",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,10/27/2022,"HARRINGTON, LAURIEELLEN,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND",INTEGRATIVE BIOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,2/16/2023,"STURGEON, CHRISTOPHERMICHAEL,  PHD*",ASSOCIATE PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL AND REGENERATIVE",BIOLOGY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK, NY, 63110",,
DEVELOPMENT - 2 STUDY SECTION,DEV2,2/6/2023,"NECHIPORUK, ALEX,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL, ",AND CANCER BIOLOGY,OREGON HEALTH AND SCIENCES UNIVERSITY,"PORTLAND, OR, 97239",,
DEVELOPMENT - 2 STUDY SECTION,DEV2,6/5/2023,"NECHIPORUK, ALEX,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL, ",AND CANCER BIOLOGY,OREGON HEALTH AND SCIENCES UNIVERSITY,"PORTLAND, OR, 97239",,
DEVELOPMENT - 2 STUDY SECTION,DEV2,10/11/2022,"NECHIPORUK, ALEX,  PHD",PROFESSOR,"DEPARTMENT OF CELL,  DEVELOPMENTAL, ",AND CANCER BIOLOGY,OREGON HEALTH AND SCIENCES UNIVERSITY,"PORTLAND, OR, 97239",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,2/22/2023,"COLSON, BRETTA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR,AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,
CELL STRUCTURE AND FUNCTION 1 STUDY SECTION,CSF1,6/6/2023,"FERRO-NOVICK, SUSAN,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR,AND MOLECULAR MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,6/15/2023,"FATTAHI, FARANAK,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELLULAR,AND MOLECULAR PHARMACOLOGY,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94115",
PATHOBIOLOGY OF KIDNEY DISEASE STUDY SECTION,PBKD,10/19/2022,"BASILE, DAVIDP,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR,AND INTEGRATIVE PHYSIOLOGY,INDIANA UNIVERSITY SCHOOL OF MEDICINE,"INDIANAPOLIS, IN, 46202",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,10/20/2022,"FATTAHI, FARANAK,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELLULAR,AND MOLECULAR PHARMACOLOGY,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94115",
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,11/7/2022,"COLSON, BRETTA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR,AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,6/8/2023,"CRESS, ANNEE,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR &amp; MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA CANCER CENTER,"TUCSON, AZ, 85718",,,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,2/13/2023,"DENNIS, MICHAELD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND,MOLECULAR PHYSIOLOGY,DEPARTMENT OF OPHTHALMOLOGY,PENN STATE COLLEGE OF MEDICINE,"UNIVERSITY PARK, PA, 16802",
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,2/22/2023,"LI, YU-LONG,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR AND,INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,6/12/2023,"DENNIS, MICHAELD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND,MOLECULAR PHYSIOLOGY,DEPARTMENT OF OPHTHALMOLOGY,PENN STATE COLLEGE OF MEDICINE,"UNIVERSITY PARK, PA, 16802",
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION,MPPA,6/21/2023,"LI, YU-LONG,  MD,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR AND,INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,
SKELETAL MUSCLE AND EXERCISE PHYSIOLOGY STUDY SECTION,SMEP,6/27/2023,"KIMBALL, SCOTR,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR AND,MOLECULAR PHYSIOLOGY,PENNSYLVANIA STATE COLLEGE OF MEDICINE,"HERSHEY, PA, 17033",,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,10/24/2022,"DENNIS, MICHAELD,  PHD*",PROFESSOR,DEPARTMENT OF CELLULAR AND,MOLECULAR PHYSIOLOGY,DEPARTMENT OF OPHTHALMOLOGY,PENN STATE COLLEGE OF MEDICINE,"UNIVERSITY PARK, PA, 6802",
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,2/21/2023,"BAGHER, POONEH,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,,
THERAPEUTIC DEVELOPMENT AND PRECLINICAL STUDIES STUDY SECTION,TDPS,6/14/2023,"MISHRA, PARAS KUMAR,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND INTEGRATIVE PHYSIOLOGY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,,
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,6/20/2023,"BAGHER, POONEH,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND INTEGRATIVE PHYSIOLOGY,COLLEGE OF MEDICINE,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,2/1/2023,"LEDFORD, JULIEG,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85721",,,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,2/9/2023,"LESCHZINER, ANDRES,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,AND SECTION OF MOLECULAR BIOLOGY,DIVISION OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,2/16/2023,"WILSON, JEANM,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,
CANCER GENETICS STUDY SECTION,CG,2/21/2023,"REN, BING,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,LUDWIG INSTITUTE FOR CANCER RESEARCH,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,6/6/2023,"LEDFORD, JULIEG,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85721",,,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,6/8/2023,"LESCHZINER, ANDRES,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,AND SECTION OF MOLECULAR BIOLOGY,DIVISION OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD C STUDY SECTION,MRAC,6/12/2023,"OEGEMA, KAREN,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,,
CANCER GENETICS STUDY SECTION,CG,6/15/2023,"REN, BING,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,LUDWIG INSTITUTE FOR CANCER RESEARCH,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,6/15/2023,"WILSON, JEANM,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,9/26/2022,"LEDFORD, JULIEG,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85721",,,
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,10/6/2022,"ROMANOSKI, CASEYE,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85721",,,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,10/19/2022,"LESCHZINER, ANDRES,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,AND SECTION OF MOLECULAR BIOLOGY,DIVISION OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,10/20/2022,"WILSON, JEANM,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,COLLEGE OF MEDICINE,UNIVERSITY OF ARIZONA,"TUCSON, AZ, 85724",,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD C STUDY SECTION,MRAC,10/25/2022,"OEGEMA, KAREN,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR MEDICINE,"UNIVERSITY OF CALIFORNIA,  SAN DIEGO","LA JOLLA, CA, 92093",,,
CANCER ETIOLOGY STUDY SECTION,CE,3/1/2023,"KIM, MINKYU,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR ONCOLOGY,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94143",,,
MACROMOLECULAR STRUCTURE AND FUNCTION B STUDY SECTION,MSFB,2/15/2023,"JURA, NATALIA,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR PHARMACOLOGY,CARDIOVASCULAR RESEARCH INSTITUTE,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94143",,
MACROMOLECULAR STRUCTURE AND FUNCTION B STUDY SECTION,MSFB,10/11/2022,"JURA, NATALIA,  PHD",PROFESSOR,DEPARTMENT OF CELLULAR AND MOLECULAR PHARMACOLOGY,CARDIOVASCULAR RESEARCH INSTITUTE,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94143",,
PATHOGENIC EUKARYOTES STUDY SECTION,PTHE,2/9/2023,"KURUP, SAMARCHITH,  DVM,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF CELLULAR BIOLOGY,CENTER FOR TROPICAL &amp; EMERGING GLOBAL DISEASES,UNIVERSITY OF GEORGIA,"ATHENS, GA, 30602",,
CELL STRUCTURE AND FUNCTION 1 STUDY SECTION,CSF1,2/23/2023,"LECHTRECK, KARL,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELLULAR BIOLOGY,UNIVERSITY OF GEORGIA,"ATHENS, GA, 30602",,,
