Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,06/12/24,"GAGNON, KEITH, PHD",ASSOCIATE PROFESSOR,DIVISION OF BIOCHEMISTRY,WAKE FOREST UNIVERSITY SCHOOL OF MEDICINE,"WINSTON-SALEM,       NC,       27040",,,
INTERVENTIONS TO PREVENT AND TREAT ADDICTIONS STUDY SECTION,IPTA,10/12/23,"GAINER, DANIELLE, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,WRIGHT STATE UNIVERSITY,"DAYTON,       OH,       45435",,,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,06/10/24,"GAISANO, HERBERT  YOUNG, MD",UNIVERSITY OF TORONTO,DEPT OF MEDICINE & PHYSIOLOGY,ROOM 7226 MED SCI BLDG,RM 7226 MED SCI BLDG,"TORONTO,       ON,       M5S 1A8",,
INSTRUMENTATION AND SYSTEMS DEVELOPMENT STUDY SECTION,ISD,06/11/24,"GAITAS, ANGELO, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,"ICAHN SCHOOL OF MEDICINE, MOUNT SINAI","NEW YORK,       NY,       10029",,,
"GENOMICS, COMPUTATIONAL BIOLOGY AND TECHNOLOGY STUDY SECTION",GCAT,06/06/24,"GAITERI, CHRISTOPHER  A, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,SUNY UPSTATE MEDICAL UNIVERSITY,"SYRACUSE,       NY,       13210",,,
"AGING, INJURY, MUSCULOSKELETAL, AND RHEUMATOLOGIC DISORDERS STUDY SECTION",AIMR,07/18/24,"GAJEWSKI, BYRON  J, PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS AND DATA SCIENCE,SCHOOL OF MEDICINE,UNIVERSITY OF KANSAS,"KANSAS CITY,       KS,       66160",,
"AGING, INJURY, MUSCULOSKELETAL, AND RHEUMATOLOGIC DISORDERS STUDY SECTION",AIMR,03/14/24,"GAJEWSKI, BYRON  J, PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS AND DATA SCIENCE,SCHOOL OF MEDICINE,UNIVERSITY OF KANSAS,"KANSAS CITY,       KS,       66160",,
ADDICTION RISKS AND MECHANISMS STUDY SECTION,ARM,02/26/24,"GAJOS, JAMIE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF FAMILY AND COMMUNITY MEDICINE,HEERSINK SCHOOL OF MEDICINE,THE UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35205",,
"BIOBEHAVIORAL REGULATION, LEARNING AND ETHOLOGY STUDY SECTION",BRLE,02/28/24,"GALAJ, EWA  JOANNA, PHD",ASSISTANT PROFESSOR,PSYCHOLOGICAL AND BRAIN SCIENCES,COLGATE UNIVERSITY,"HAMILTON,       NY,       13346",,,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,06/06/24,"GALAMA, TITUS  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ECONOMICS,DORNSIFE CENTER FOR ECONOMIC AND SOCIAL RESEARCH,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90089",,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,02/01/24,"GALAMA, TITUS  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ECONOMICS,DORNSIFE CENTER FOR ECONOMIC AND SOCIAL RESEARCH,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90089",,
SOCIAL SCIENCES AND POPULATION STUDIES A STUDY SECTION,SSPA,10/17/23,"GALAMA, TITUS  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ECONOMICS,DORNSIFE CENTER FOR ECONOMIC AND SOCIAL RESEARCH,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,       CA,       90089",,
PROKARYOTIC CELL AND MOLECULAR BIOLOGY STUDY SECTION,PCMB,10/17/23,"GALAN, JORGE  E, DVM, PHD",PROFESSOR,DEPARTMENT OF MICROBIAL PATHOGENESIS,SCHOOL OF MEDICINE,YALE UNIVERSITY,"NEW HAVEN,       CT,       06536",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,06/25/24,"GALARRAGA, OMAR, PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF HEALTH SERVICES,",POLICY AND PRACTICE,BROWN UNIVERSITY SCHOOL OF PUBLIC HEALTH,"PROVIDENCE,       RI,       02912",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,02/21/24,"GALARRAGA, OMAR, PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF HEALTH SERVICES,",POLICY AND PRACTICE,BROWN UNIVERSITY SCHOOL OF PUBLIC HEALTH,"PROVIDENCE,       RI,       02912",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/12/23,"GALARRAGA, OMAR, PHD",ASSOCIATE PROFESSOR,"DEPARTMENT OF HEALTH SERVICES,",POLICY AND PRACTICE,BROWN UNIVERSITY SCHOOL OF PUBLIC HEALTH,"PROVIDENCE,       RI,       02912",,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,06/20/24,"GALBAN, CRAIG  J, PHD",PROFESSOR,DEPARTMENT OF RADIOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,02/15/24,"GALBAN, CRAIG  J, PHD",PROFESSOR,DEPARTMENT OF RADIOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,10/19/23,"GALBAN, CRAIG  J, PHD",PROFESSOR,DEPARTMENT OF RADIOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,06/12/24,"GALBRAITH, CATHERINE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,OREGON HEALTH AND SCIENCES UNIVERSITY,"PORTLAND,       OR,       97201",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,03/05/24,"GALBURT, ERIC  A, PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOPHYSICS,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST LOUIS,       MO,       63110",
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,10/19/23,"GALE HAMMELL, MOLLY  C, PHD",ASSOCIATE PROFESSOR,INSTITUTE FOR SYSTEMS GENETICS,DEPARTMENT OF NEUROSCIENCE AND PHYSIOLOGY,NYU LANGONE HEALTH,"NEW YORK,       NY,       10016",,
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,03/07/24,"GALIANO, ROBERT  DIONISIO, MD",PROFESSOR,DEPARTMENT OF PLASTIC AND RECONSTRUCTIVE SURGERY,SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,
MUSCULOSKELETAL TISSUE ENGINEERING STUDY SECTION,MTE,10/26/23,"GALIANO, ROBERT  DIONISIO, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PLASTIC SURGERY,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,,
DEVELOPMENTAL BRAIN DISORDERS STUDY SECTION,DBD,02/26/24,"GALINDO, RAFAEL, PHD, MD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,DIVISION OF PEDIATRIC AND,DEVELOPMENTAL NEUROLOGY,WASHINGTON UNIVERSITY IN ST. LOUIS,"ST. LOUIS,       MO,       63110",
ATHEROSCLEROSIS AND VASCULAR INFLAMMATION STUDY SECTION,AVI,06/06/24,"GALKINA, ELENA  V, PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY,AND MOLECULAR CELLULAR BIOLOGY,EASTERN VIRGINIA MEDICAL SCHOOL,"NORFOLK,       VA,       23507",,
CLINICAL NEUROSCIENCE AND NEURODEGENERATION STUDY SECTION,CNN,06/20/24,"GALLAGHER, CATHERINE  L., MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,SCHOOL OF MEDICINE & PUBLIC HEALTH,UNIVERSITY OF WISCONSIN-MADISON,"MADISON,       WI,       53705",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - E STUDY SECTION,MRAE,06/20/24,"GALLAGHER, ELYSSIA  S, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CHEMISTRY & BIOCHEMISTRY,BAYLOR UNIVERSITY,"WACO,       TX,       76798",,,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,06/10/24,"GALLAGHER, KATHERINE  A, MD",PROFESSOR,"DEPARTMENTS OF SURGERY, MICROBIOLOGY,",AND IMMUNOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,02/12/24,"GALLAGHER, KATHERINE  A, MD",PROFESSOR,"DEPARTMENTS OF SURGERY, MICROBIOLOGY,",AND IMMUNOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,
"BIOENGINEERING, TECHNOLOGY AND SURGICAL SCIENCES STUDY SECTION",BTSS,10/10/23,"GALLAGHER, KATHERINE  A, MD",PROFESSOR,"DEPARTMENTS OF SURGERY, MICROBIOLOGY,",AND IMMUNOLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",,
VIRAL DYNAMICS AND TRANSMISSION STUDY SECTION ,VDT,02/22/24,"GALLAGHER, THOMAS  MILLER, PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,LOYOLA UNIVERSITY CHICAGO,HEALTH SCIENCES CENTER,"MAYWOOD,       IL,       60153",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,06/13/24,"GALLANT, KATHLEEN  M HILL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF FOOD SCIENCE AND NUTRITION,UNIVERSITY OF MINNESOTA,"ST. PAUL,       MN,       55108",,,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,06/13/24,"GALLEGO-PEREZ, DANIEL, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,02/27/24,"GALLEGO-PEREZ, DANIEL, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,,
BIOMATERIALS AND BIOINTERFACES STUDY SECTION,BMBI,10/26/23,"GALLEGO-PEREZ, DANIEL, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,,
NUTRITION AND METABOLISM IN HEALTH AND DISEASE STUDY SECTION,NMHD,06/27/24,"GALLIGAN, JAMES  J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND TOXICOLOGY,COLLEGE OF PHARMACY,UNIVERSITY OF ARIZONA,"TUCSON,       AZ,       85721",,
MOLECULAR NEUROGENETICS STUDY SECTION,MNG,10/05/23,"GALLIO, MARCO, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROBIOLOGY,WEINBERG COLLEGE OF ARTS AND SCIENCES,NORTHWESTERN UNIVERSITY,"EVANSTON,       IL,       60208",,
HUMAN COMPLEX MENTAL FUNCTION STUDY SECTION,HCMF,02/20/24,"GALLO, DAVID, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF CHICAGO,"CHICAGO,       IL,       60637",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,06/03/24,"GALLO, LINDA  C, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,SAN DIEGO STATE UNIVERSITY,"SAN DIEGO,       CA,       92123",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,01/29/24,"GALLO, LINDA  C, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,SAN DIEGO STATE UNIVERSITY,"SAN DIEGO,       CA,       92123",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,10/03/23,"GALLO, LINDA  C, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,SAN DIEGO STATE UNIVERSITY,"SAN DIEGO,       CA,       92123",,,
"ARTHRITIS, CONNECTIVE TISSUE AND SKIN STUDY SECTION",ACTS,06/25/24,"GALLUCCI, RANDLE  MICHAEL, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,OUHSC COLLEGE OF PHARMACY,UNIVERSITY OF OKLAHOMA,"OKLAHOMA CITY,       OK,       73190",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,06/20/24,"GALLUCCI, STEFANIA, MD",PROFESSOR,DIVISION OF INNATE IMMUNITY,DEPARTMENT OF MEDICINE,UNIVERSITY OF MASSACHUSETTS CHAN MEDICAL SCHOOL,"WORCESTER,       MA,       01605",,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,02/12/24,"GALLY, FABIENNE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF IMMUNOLOGY AND GENOMIC MEDICINE,NATIONAL JEWISH HEALTH,"DENVER,       CO,       80206",,,
PATHOPHYSIOLOGY OF EYE DISEASE - 2 STUDY SECTION,PED2,10/18/23,"GALOR, ANAT, MD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,UNIVERSITY OF MIAMI HEALTH SYSTEM,"MIAMI,       FL,       33136",,,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - D STUDY SECTION,MRAD,06/27/24,"GALPERIN, EMILIA, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR,AND CELLULAR BIOCHEMISTRY,UNIVERSITY OF KENTUCKY,"LEXINGTON,       KY,       40536",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - D STUDY SECTION,MRAD,02/27/24,"GALPERIN, EMILIA, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR,AND CELLULAR BIOCHEMISTRY,UNIVERSITY OF KENTUCKY,"LEXINGTON,       KY,       40536",,
MAXIMIZING INVESTIGATORS' RESEARCH AWARD - D STUDY SECTION,MRAD,10/26/23,"GALPERIN, EMILIA, PHD",PROFESSOR,DEPARTMENT OF MOLECULAR,AND CELLULAR BIOCHEMISTRY,UNIVERSITY OF KENTUCKY,"LEXINGTON,       KY,       40536",,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,02/12/24,"GALVAN, ADRIANA, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
CHILD PSYCHOPATHOLOGY AND DEVELOPMENTAL DISABILITIES STUDY SECTION,CPDD,10/10/23,"GALVAN, ADRIANA, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/19/23,"GALVAN, VERONICA, PHD",PROFESSOR AND DONALD W. REYNOLDS ENDOWED CHAIR OF AGING RESEARCH,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR BIOLOGY,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,       OK,       73104",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,06/06/24,"GAMA, VIVIAN, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL AND DEVELOPMENTAL BIOLOGY,VANDERBILT CENTER FOR STEM CELL BIOLOGY,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,"NASHVILLE,       TN,       37240",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,02/08/24,"GAMA, VIVIAN, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL AND DEVELOPMENTAL BIOLOGY,VANDERBILT CENTER FOR STEM CELL BIOLOGY,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,"NASHVILLE,       TN,       37240",,
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,07/15/24,"GAMAREL, KRISTINE  E, PHD",ASSOCIATE CHAIR AND PROFESSOR,DEPARTMENT OF HEALTH BEHAVIOR,AND HEALTH EDUCATION,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,03/20/24,"GAMAREL, KRISTINE  E, PHD",ASSOCIATE CHAIR AND PROFESSOR,DEPARTMENT OF HEALTH BEHAVIOR,AND HEALTH EDUCATION,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",
HIV/AIDS INTRA- AND INTER-PERSONAL DETERMINANTS AND BEHAVIORAL INTERVENTIONS STUDY SECTION,HIBI,11/08/23,"GAMAREL, KRISTINE  E, PHD",ASSOCIATE CHAIR AND PROFESSOR,DEPARTMENT OF HEALTH BEHAVIOR,AND HEALTH EDUCATION,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48109",
ANALYTICS AND STATISTICS FOR POPULATION RESEARCH PANEL A STUDY SECTION,ASPA,06/24/24,"GAMAZON, ERIC  R, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE,       TN,       37232",,,
ANALYTICS AND STATISTICS FOR POPULATION RESEARCH PANEL A STUDY SECTION,ASPA,03/07/24,"GAMAZON, ERIC  R, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE,       TN,       37232",,,
ANALYTICS AND STATISTICS FOR POPULATION RESEARCH PANEL A STUDY SECTION,ASPA,10/30/23,"GAMAZON, ERIC  R, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE,       TN,       37232",,,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,06/13/24,"GAMBOA, JORGE  LUIS, MD, PHD",ASSISTANT PROFESSOR,DIVISION OF CLINICAL PHARMACOLOGY,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,02/14/24,"GAMBOA, JORGE  LUIS, MD, PHD",ASSISTANT PROFESSOR,DIVISION OF CLINICAL PHARMACOLOGY,DEPARTMENT OF MEDICINE,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,
KIDNEY AND UROLOGICAL SYSTEMS FUNCTION AND DYSFUNCTION STUDY SECTION,KUFD,10/12/23,"GAMBOA, JORGE  LUIS, MD, PHD",RESEARCH ASSISTANT PROFESSOR,CLINICAL PHARMACOLOGY DIVISION/MEDICINE,VANDERBILT UNIVERSITY,"NASHVILLE,       TN,       37235",,,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,10/26/23,"GAMERO, ANA  M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICAL GENETICS,AND MOLECULAR BIOCHEMISTRY,LEWIS KATZ SCHOOL OF MEDICINE,TEMPLE UNIVERSITY,"PHILADELPHIA,       PA,       19140",
LANGUAGE AND COMMUNICATION STUDY SECTION,LCOM,06/27/24,"GAMEZ, PERLA  B, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,LOYOLA UNIVERSITY CHICAGO,"CHICAGO,       IL,       60660",,,
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,02/15/24,"GAMM, DAVID  M, MD, PHD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,AND VISUAL SCIENCES,SCHOOL OF MEDICINE AND PUBLIC HEALTH,UNIVERSITY OF WISCONSIN,"MADISON,       WI,       53706",
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,10/17/23,"GAMM, DAVID  M, MD, PHD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,AND VISUAL SCIENCES,SCHOOL OF MEDICINE AND PUBLIC HEALTH,UNIVERSITY OF WISCONSIN,"MADISON,       WI,       53706",
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,06/24/24,"GAN, LI, PHD",PROFESSOR AND DIRECTOR,APPEL ALZHEIMER?S RESEARCH INSTITUTE,WEILL CORNEL MEDICAL COLLEGE,"NEW YORK,       NY,       10021",,,
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,11/02/23,"GAN, LI, PHD",PROFESSOR AND DIRECTOR,APPEL ALZHEIMER?S RESEARCH INSTITUTE,WEILL CORNEL MEDICAL COLLEGE,"NEW YORK,       NY,       10021",,,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,06/20/24,"GAN, YU, PHD",ASSISTANT PROFESSOR,BIOMEDICAL ENGINEERING DEPARTMENT,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,       NJ,       07030",,,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,02/22/24,"GAN, YU, PHD",ASSISTANT PROFESSOR,BIOMEDICAL ENGINEERING DEPARTMENT,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,       NJ,       07030",,,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,10/26/23,"GAN, YU, PHD",ASSISTANT PROFESSOR,BIOMEDICAL ENGINEERING DEPARTMENT,STEVENS INSTITUTE OF TECHNOLOGY,"HOBOKEN,       NJ,       07030",,,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,06/27/24,"GANDHI, NEEL  RAJNIKANT, MD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,ROLLINS SCHOOL OF PUBLIC HEALTH,EMORY UNIVERSITY,"ATLANTA,       GA,       30322",,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,11/02/23,"GANDHI, NEEL  RAJNIKANT, MD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,ROLLINS SCHOOL OF PUBLIC HEALTH,EMORY UNIVERSITY,"ATLANTA,       GA,       30322",,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,06/25/24,"GANDHI, SUNIL, PHD",PROFESSOR,DEPARTMENT OF NEUROBIOLOGY,AND BEHAVIOR,SCHOOL OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA, IRVINE","IRVINE,       CA,       92697",
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,02/26/24,"GANDHI, SUNIL, PHD",PROFESSOR,DEPARTMENT OF NEUROBIOLOGY,AND BEHAVIOR,SCHOOL OF BIOLOGICAL SCIENCES,"UNIVERSITY OF CALIFORNIA, IRVINE","IRVINE,       CA,       92697",
CLINICAL NEUROSCIENCE AND NEURODEGENERATION STUDY SECTION,CNN,06/20/24,"GANDY, SAMUEL  E., MD, PHD",PROFESSOR,DEPARTMENTS OF NEUROLOGY AND PSYCHIATRY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK,       NY,       10029",,,
ORGANIZATION AND DELIVERY OF HEALTH SERVICES STUDY SECTION,ODHS,10/26/23,"GANGAPUTRA, SAPNA  S, MPH, MBBS",ASSISTANT PROFESSOR,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE,       TN,       37232",,,,
CELL STRUCTURE AND FUNCTION 1 STUDY SECTION,CSF1,01/25/24,"GANGULY, ARCHAN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,UNIVERSITY OF ROCHESTER,"ROCHESTER,       NY,       14627",,,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,06/03/24,"GANGULY, KARUNESH, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO,       CA,       94158",,,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,10/26/23,"GANGULY, KARUNESH, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO,       CA,       94158",,,
CELL SIGNALING AND MOLECULAR ENDOCRINOLOGY STUDY SECTION,CSME,06/10/24,"GANNON, MAUREEN  A, PHD",PROFESSOR,GARLAND AVENUE,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,"NASHVILLE,       TN,       37232",,,
THERAPEUTIC APPROACHES TO GENETIC DISEASES STUDY SECTION,TAG,06/12/24,"GAO, GUANG-PING, PHD",PROFESSOR AND DIRECTOR,DEPARTMENT OF MICROBIOLOGY AND,PHYSIOLOGICAL SYSTEMS,HORAE GENE THERAPY CENTER AND VECTOR CORE,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,"WORCESTER,       MA,       01655",
THERAPEUTIC APPROACHES TO GENETIC DISEASES STUDY SECTION,TAG,02/27/24,"GAO, GUANG-PING, PHD",PROFESSOR AND DIRECTOR,DEPARTMENT OF MICROBIOLOGY AND,PHYSIOLOGICAL SYSTEMS,HORAE GENE THERAPY CENTER AND VECTOR CORE,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,"WORCESTER,       MA,       01655",
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,06/24/24,"GAO, JIE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,WEXNER MEDICAL CENTER,OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION ,DNPD,06/13/24,"GAO, NAN, PHD",PROFESSOR,"DEPARTMENT OF PHARMACOLOGY,",PHYSIOLOGY AND NEUROSCIENCE,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,RUTGERS UNIVERSITY,"NEWARK,       NJ,       07102",
